날짜,종목명,종목코드,lag_return_1,lag_return_2,lag_return_3,ma5_ma20_ratio,ma10_ma60_ratio,vol_change,vol_ma5_ratio,high_low_range,volatility_5,rsi_14,원달러환율,CD91일금리,국고채3년금리,회사채3년AA금리,usd_krw_change,cd_rate_change,credit_spread,debt_ratio,roe,operating_margin,revenue_growth,target
2022-09-13,DB하이텍,990,0.847457627118644,-3.6172695449241536,-2.057142857142857,-0.036255990978291464,-0.04919337336323515,0.19376327611363964,1.1120410632914324,0.03361344537815126,3.6185678838530566,49.863760217983646,1381.2,2.93,3.536,4.525,-0.002959647729733561,0.0,0.9890000000000003,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-14,DB하이텍,990,5.88235294117647,0.847457627118644,-3.6172695449241536,-0.03802904447081423,-0.04471529925413864,-0.37355611151752455,0.7345895967662416,0.02947845804988662,3.856363368130653,48.93048128342246,1374.8,2.94,3.585,4.579,-0.004633651896901347,0.009999999999999787,0.9939999999999998,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-15,DB하이텍,990,-2.7210884353741496,5.88235294117647,0.847457627118644,-0.03596142938173563,-0.048545108934054726,-0.28022806893599694,0.5982947022326807,0.02097902097902098,3.76231538632034,47.76902887139108,1391.7,2.96,3.77,4.759,0.012292697119581142,0.020000000000000018,0.9890000000000003,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-16,DB하이텍,990,-0.9324009324009324,-2.7210884353741496,5.88235294117647,-0.028860932430124664,-0.0533857515523386,0.06976408503562403,0.7098897048540669,0.01764705882352941,3.300302973646351,42.817679558011044,1394.2,2.97,3.767,4.758,0.001796364158942243,0.010000000000000231,0.9910000000000001,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-19,DB하이텍,990,-0.9411764705882352,-0.9324009324009324,-2.7210884353741496,-0.02349242640754501,-0.055769620766578876,0.3028777910309206,0.9856013124012197,0.03800475059382423,3.3058671487142566,36.170212765957444,1394.2,2.99,3.759,4.751,0.0,0.020000000000000018,0.9920000000000004,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-20,DB하이텍,990,-0.3562945368171021,-0.9411764705882352,-0.9324009324009324,-0.032676735772124266,-0.05794392523364478,0.079774729337589,1.183549203682472,0.04410011918951132,0.9560090407074754,41.901408450704224,1390.1,3.0,3.823,4.806,-0.0029407545545834246,0.009999999999999787,0.9830000000000001,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
2022-09-21,DB하이텍,990,-2.026221692491061,-0.3562945368171021,-0.9411764705882352,-0.036699890534078516,-0.05935699684073592,-0.10000920753790432,1.0710592386324258,0.0340632603406326,0.961298658001596,28.57142857142857,1389.1,3.02,3.847,4.843,-0.0007193727069995104,0.020000000000000018,0.996,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-22,DB하이텍,990,0.6082725060827251,-2.026221692491061,-0.3562945368171021,-0.04300578034682079,-0.06018561744878714,-0.21101462990434294,0.8359748331090053,0.02539298669891173,1.1661265275605641,25.306122448979593,1393.6,3.04,4.104,5.092,0.003239507594845481,0.020000000000000018,0.9879999999999995,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-23,DB하이텍,990,-2.176541717049577,0.6082725060827251,-2.026221692491061,-0.050627032048304654,-0.059664527749634155,0.2666266853606287,1.0138501052402145,0.038318912237330034,1.2905762370701188,27.67857142857143,1408.0,3.07,4.199,5.189,0.010332950631458226,0.029999999999999805,0.9900000000000002,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,0
2022-09-26,DB하이텍,990,-2.2249690976514214,-2.176541717049577,0.6082725060827251,-0.06185265375387672,-0.06301990002829383,0.2456347268225163,1.2099111110742824,0.03034134007585335,1.663281695013666,25.941422594142267,1408.4,3.09,4.548,5.528,0.00028409090909087276,0.020000000000000018,0.9799999999999995,0.4013275238730898,0.28650778556856343,0.3285689300588611,0.29784847342335263,1
