rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,종목명,종목코드,조회연도
20210311000922,11011,2020,00161383,042700,OFS,재무제표,BS,재무상태표,비유동부채,제 41 기,2020.12.31 현재,"2,296,263,503",제 40 기,2019.12.31 현재,"6,003,046,352",제 39 기,2018.12.31 현재,"1,160,428,985",10,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,BS,재무상태표,부채총계,제 41 기,2020.12.31 현재,"70,799,197,060",제 40 기,2019.12.31 현재,"38,209,902,344",제 39 기,2018.12.31 현재,"30,858,873,895",12,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,BS,재무상태표,자본금,제 41 기,2020.12.31 현재,"12,716,420,500",제 40 기,2019.12.31 현재,"12,716,420,500",제 39 기,2018.12.31 현재,"12,716,420,500",15,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,BS,재무상태표,이익잉여금,제 41 기,2020.12.31 현재,"209,206,742,714",제 40 기,2019.12.31 현재,"205,597,564,869",제 39 기,2018.12.31 현재,"198,545,777,309",19,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,BS,재무상태표,자본총계,제 41 기,2020.12.31 현재,"251,493,490,759",제 40 기,2019.12.31 현재,"216,792,005,496",제 39 기,2018.12.31 현재,"210,661,463,443",22,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,IS,손익계산서,매출액,제 41 기,2020.01.01 ~ 2020.12.31,"255,740,538,495",제 40 기,2019.01.01 ~ 2019.12.31,"119,171,027,525",제 39 기,2018.01.01 ~ 2018.12.31,"215,756,076,780",24,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,IS,손익계산서,영업이익,제 41 기,2020.01.01 ~ 2020.12.31,"66,007,006,986",제 40 기,2019.01.01 ~ 2019.12.31,"14,391,582,694",제 39 기,2018.01.01 ~ 2018.12.31,"56,013,045,136",26,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 41 기,2020.01.01 ~ 2020.12.31,"63,207,347,288",제 40 기,2019.01.01 ~ 2019.12.31,"25,975,726,701",제 39 기,2018.01.01 ~ 2018.12.31,"62,663,555,938",28,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 41 기,2020.01.01 ~ 2020.12.31,"47,386,518,209",제 40 기,2019.01.01 ~ 2019.12.31,"21,374,600,555",제 39 기,2018.01.01 ~ 2018.12.31,"49,982,527,613",30,KRW,한미반도체,042700,2020
20210311000922,11011,2020,00161383,042700,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 41 기,2020.01.01 ~ 2020.12.31,"47,386,518,209",제 40 기,2019.01.01 ~ 2019.12.31,"21,374,600,555",제 39 기,2018.01.01 ~ 2018.12.31,"49,982,527,613",62,KRW,한미반도체,042700,2020
