날짜,종목명,종목코드,시가,고가,저가,종가,거래량,등락률
2024-07-05,ISC,095340,62300,62400,60100,60400,218792,-1.3071895424836601
2024-07-08,ISC,095340,60500,61500,60000,60500,184783,0.16556291390728478
2024-07-09,ISC,095340,61100,63600,61000,63000,318136,4.132231404958678
2024-07-10,ISC,095340,63700,63700,61900,62200,203316,-1.2698412698412698
2024-07-11,ISC,095340,63100,64200,62100,62300,208569,0.1607717041800643
2024-07-12,ISC,095340,61500,61800,60100,60200,218474,-3.3707865168539324
2024-07-15,ISC,095340,60000,60400,58700,59000,262813,-1.9933554817275747
2024-07-16,ISC,095340,59000,59800,57900,59800,134793,1.3559322033898304
2024-07-17,ISC,095340,60100,60200,56000,56100,352016,-6.187290969899665
2024-07-18,ISC,095340,54200,56200,54000,56200,292924,0.17825311942959002
2024-07-19,ISC,095340,55700,56000,54200,55200,100920,-1.7793594306049825
2024-07-22,ISC,095340,54900,55200,52600,53600,229740,-2.898550724637681
2024-07-23,ISC,095340,53900,54600,51700,52700,189283,-1.6791044776119404
2024-07-24,ISC,095340,52300,53700,52000,52700,106976,0.0
2024-07-25,ISC,095340,51700,51800,49950,50200,256782,-4.743833017077799
2024-07-26,ISC,095340,50400,51000,49900,50100,137863,-0.199203187250996
2024-07-29,ISC,095340,50600,50800,49000,49000,252283,-2.19560878243513
2024-07-30,ISC,095340,48500,49050,48100,48900,99705,-0.20408163265306123
2024-07-31,ISC,095340,48950,49500,48050,49300,147959,0.81799591002045
2024-08-01,ISC,095340,50600,52800,49800,51400,364406,4.259634888438134
2024-08-02,ISC,095340,49750,51100,48900,49050,251802,-4.571984435797665
2024-08-05,ISC,095340,47400,47650,41100,42550,464878,-13.25178389398573
2024-08-06,ISC,095340,43050,48450,43050,47750,335893,12.220916568742656
2024-08-07,ISC,095340,47700,51500,47150,49550,296397,3.769633507853403
2024-08-08,ISC,095340,48050,55200,48000,53700,574928,8.375378405650856
2024-08-09,ISC,095340,55500,56200,54000,55200,393750,2.793296089385475
2024-08-12,ISC,095340,54900,59000,54400,55200,292386,0.0
2024-08-13,ISC,095340,55900,56500,52100,53100,220920,-3.804347826086957
2024-08-14,ISC,095340,54700,58000,54500,56900,313563,7.1563088512241055
2024-08-16,ISC,095340,59200,59300,57000,57700,172028,1.4059753954305798
2024-08-19,ISC,095340,57300,58200,55900,57600,159415,-0.17331022530329288
2024-08-20,ISC,095340,58500,59200,57600,59000,191991,2.430555555555556
2024-08-21,ISC,095340,58100,58300,56300,57100,179936,-3.2203389830508473
2024-08-22,ISC,095340,57300,57800,55300,56300,133012,-1.4010507880910683
2024-08-23,ISC,095340,55100,56500,54100,55700,129443,-1.0657193605683837
2024-08-26,ISC,095340,56400,56800,53600,54100,96750,-2.872531418312388
2024-08-27,ISC,095340,53500,54000,52000,52700,124874,-2.5878003696857674
2024-08-28,ISC,095340,52700,55500,52200,55300,147057,4.933586337760911
2024-08-29,ISC,095340,52700,55400,50900,54900,299969,-0.7233273056057866
2024-08-30,ISC,095340,55000,55500,52600,54200,152059,-1.2750455373406193
2024-09-02,ISC,095340,54300,54800,53400,54300,76089,0.18450184501845018
2024-09-03,ISC,095340,54300,54500,52900,53100,70131,-2.209944751381215
2024-09-04,ISC,095340,50400,51500,48200,49350,209219,-7.062146892655368
2024-09-05,ISC,095340,49400,50600,48100,48700,130965,-1.3171225937183384
2024-09-06,ISC,095340,48150,48350,46700,46800,105672,-3.9014373716632447
2024-09-09,ISC,095340,45000,48350,44950,47750,116659,2.02991452991453
2024-09-10,ISC,095340,48150,48750,47250,48000,76033,0.5235602094240838
2024-09-11,ISC,095340,48100,49300,48050,48500,75303,1.0416666666666665
2024-09-12,ISC,095340,50300,52400,50100,50900,147332,4.948453608247423
2024-09-13,ISC,095340,50600,51300,49450,50700,91806,-0.3929273084479371
2024-09-19,ISC,095340,50000,52300,49600,52100,98194,2.7613412228796843
2024-09-20,ISC,095340,53800,55300,52900,54100,194121,3.8387715930902107
2024-09-23,ISC,095340,53600,56800,53500,55900,116335,3.3271719038817005
2024-09-24,ISC,095340,55700,57500,55700,57000,77233,1.9677996422182469
2024-09-25,ISC,095340,58300,58500,55200,55300,118805,-2.982456140350877
2024-09-26,ISC,095340,57500,58200,56200,57500,113122,3.9783001808318263
2024-09-27,ISC,095340,57200,59800,56700,58800,182411,2.2608695652173916
2024-09-30,ISC,095340,58800,59000,56500,57900,103084,-1.530612244897959
2024-10-02,ISC,095340,56400,57900,55000,57100,118160,-1.381692573402418
2024-10-04,ISC,095340,58000,59200,57700,58700,87811,2.8021015761821366
2024-10-07,ISC,095340,58900,61000,57600,60800,129388,3.577512776831346
2024-10-08,ISC,095340,60700,62700,59800,61200,94338,0.6578947368421052
2024-10-10,ISC,095340,61500,61800,60100,61400,66319,0.32679738562091504
2024-10-11,ISC,095340,61800,62500,55100,60000,611785,-2.2801302931596092
2024-10-14,ISC,095340,58400,61700,57500,59000,233478,-1.6666666666666667
2024-10-15,ISC,095340,60700,61700,59600,60000,157259,1.694915254237288
2024-10-16,ISC,095340,57900,60600,57200,59700,114808,-0.5
2024-10-17,ISC,095340,60400,61400,58600,61200,112428,2.512562814070352
2024-10-18,ISC,095340,61000,61000,58600,58600,105441,-4.248366013071895
2024-10-21,ISC,095340,58900,59600,57200,58400,94278,-0.3412969283276451
2024-10-22,ISC,095340,58000,59100,57500,57900,72331,-0.8561643835616438
2024-10-23,ISC,095340,57900,62300,56800,61800,214134,6.7357512953367875
2024-10-24,ISC,095340,61700,61700,59800,60900,84034,-1.4563106796116505
2024-10-25,ISC,095340,61400,63900,61000,63900,224173,4.926108374384237
2024-10-28,ISC,095340,64800,65000,62800,64800,146006,1.4084507042253522
2024-10-29,ISC,095340,64400,64400,61900,63200,93288,-2.4691358024691357
2024-10-30,ISC,095340,63700,66300,63400,64200,171222,1.5822784810126582
2024-10-31,ISC,095340,63000,65500,62200,65300,101504,1.7133956386292832
2024-11-01,ISC,095340,64000,65000,63200,64300,59776,-1.5313935681470139
2024-11-04,ISC,095340,64300,65000,62700,65000,85859,1.088646967340591
2024-11-05,ISC,095340,65000,65400,57600,57600,306195,-11.384615384615385
2024-11-06,ISC,095340,58400,58500,54100,54700,269237,-5.034722222222222
2024-11-07,ISC,095340,55300,55300,52400,53800,118002,-1.6453382084095063
2024-11-08,ISC,095340,54800,55700,52100,52100,153603,-3.1598513011152414
2024-11-11,ISC,095340,52100,52400,50400,50800,95912,-2.495201535508637
2024-11-12,ISC,095340,50000,50800,48900,48950,116889,-3.6417322834645667
2024-11-13,ISC,095340,48600,49900,47950,47950,86863,-2.0429009193054135
2024-11-14,ISC,095340,48000,48800,46550,46550,90807,-2.9197080291970803
2024-11-15,ISC,095340,46300,47250,45100,45850,183987,-1.5037593984962405
2024-11-18,ISC,095340,45800,47050,44700,45550,109553,-0.6543075245365322
2024-11-19,ISC,095340,45500,48300,45350,46650,208140,2.4149286498353457
2024-11-20,ISC,095340,47500,47700,45400,45450,156171,-2.572347266881029
2024-11-21,ISC,095340,45650,51300,45300,50000,313838,10.011001100110011
2024-11-22,ISC,095340,50100,54300,50000,52900,271974,5.800000000000001
2024-11-25,ISC,095340,53800,55800,53100,55400,148589,4.725897920604915
2024-11-26,ISC,095340,55700,55900,54200,55000,97033,-0.7220216606498195
2024-11-27,ISC,095340,54500,54500,50500,50500,165645,-8.181818181818182
2024-11-28,ISC,095340,50500,52600,49950,52300,85567,3.564356435643564
2024-11-29,ISC,095340,51600,52100,50900,51200,73468,-2.1032504780114722
2024-12-02,ISC,095340,51900,52900,50200,50200,60348,-1.953125
2024-12-03,ISC,095340,49850,51800,49850,51100,66608,1.7928286852589643
2024-12-04,ISC,095340,50400,52400,50100,50700,77919,-0.7827788649706457
2024-12-05,ISC,095340,51400,58100,51400,56800,326849,12.03155818540434
2024-12-06,ISC,095340,56400,56400,53500,55000,130164,-3.169014084507042
2024-12-09,ISC,095340,53000,57000,52500,54100,140025,-1.6363636363636365
2024-12-10,ISC,095340,54200,56200,53500,54400,145322,0.5545286506469501
2024-12-11,ISC,095340,53700,56800,53600,56000,92910,2.941176470588235
2024-12-12,ISC,095340,56900,61100,56600,58800,286226,5.0
2024-12-13,ISC,095340,59500,62500,58400,61200,266359,4.081632653061225
2024-12-16,ISC,095340,63000,67900,62500,66300,550887,8.333333333333332
2024-12-17,ISC,095340,68000,69700,65500,67400,345258,1.6591251885369533
2024-12-18,ISC,095340,66800,70300,66000,67900,414693,0.741839762611276
2024-12-19,ISC,095340,65000,66100,63700,63900,280469,-5.89101620029455
2024-12-20,ISC,095340,64200,66200,61800,64000,223725,0.1564945226917058
2024-12-23,ISC,095340,65200,70200,65000,69300,409103,8.28125
2024-12-24,ISC,095340,70500,72100,69900,72000,391385,3.896103896103896
2024-12-26,ISC,095340,72300,72400,67800,68300,243271,-5.138888888888888
2024-12-27,ISC,095340,68200,72100,68200,70700,328953,3.513909224011713
2024-12-30,ISC,095340,70600,72100,69500,72100,136640,1.9801980198019802
